,ft_hash,topic,livefyre_id
3543,03b30bea-6638-11e0-9d40-00144feab49a,Trump,MDNiMzBiZWEtNjYzOC0xMWUwLTlkNDAtMDAxNDRmZWFiNDlh
3544,1b6a364-6793-11e0-9138-00144feab49a,Trump,MWI2YTM2NC02NzkzLTExZTAtOTEzOC0wMDE0NGZlYWI0OWE.
3545,907a550a-6783-11e0-9138-00144feab49a,Trump,OTA3YTU1MGEtNjc4My0xMWUwLTkxMzgtMDAxNDRmZWFiNDlh
3546,6380f07e-6605-11e0-9d40-00144feab49a,Trump,NjM4MGYwN2UtNjYwNS0xMWUwLTlkNDAtMDAxNDRmZWFiNDlh
3548,0acf1288-644a-11e0-b171-00144feab49a,Trump,MGFjZjEyODgtNjQ0YS0xMWUwLWIxNzEtMDAxNDRmZWFiNDlh
3549,9ec84c4c-645a-11e0-a69a-00144feab49a,Trump,OWVjODRjNGMtNjQ1YS0xMWUwLWE2OWEtMDAxNDRmZWFiNDlh
3550,a8eadcf8-6207-11e0-8ee4-00144feab49a,Trump,YThlYWRjZjgtNjIwNy0xMWUwLThlZTQtMDAxNDRmZWFiNDlh
3551,450bac9c-6213-11e0-8ee4-00144feab49a,Trump,NDUwYmFjOWMtNjIxMy0xMWUwLThlZTQtMDAxNDRmZWFiNDlh
3553,45aea4-6141-11e0-ab25-00144feab49a,Trump,NDVhZWE0LTYxNDEtMTFlMC1hYjI1LTAwMTQ0ZmVhYjQ5YQ..
3554,f51bb272-6145-11e0-ab25-00144feab49a,Trump,ZjUxYmIyNzItNjE0NS0xMWUwLWFiMjUtMDAxNDRmZWFiNDlh
3555,9d5f8f0c-6106-11e0-8899-00144feab49a,Trump,OWQ1ZjhmMGMtNjEwNi0xMWUwLTg4OTktMDAxNDRmZWFiNDlh
3556,44bab88-6103-11e0-8899-00144feab49a,Trump,NDRiYWI4OC02MTAzLTExZTAtODg5OS0wMDE0NGZlYWI0OWE.
3557,f11d61cc-5f9f-11e0-a718-00144feab49a,Trump,ZjExZDYxY2MtNWY5Zi0xMWUwLWE3MTgtMDAxNDRmZWFiNDlh
3558,f45f68d6-5c8d-11e0-ab7c-00144feab49a,Trump,ZjQ1ZjY4ZDYtNWM4ZC0xMWUwLWFiN2MtMDAxNDRmZWFiNDlh
3559,42abef4c-5b20-11e0-b2a1-00144feab49a,Trump,NDJhYmVmNGMtNWIyMC0xMWUwLWIyYTEtMDAxNDRmZWFiNDlh
3560,60569a8c-553b-11e0-87fe-00144feab49a,Trump,NjA1NjlhOGMtNTUzYi0xMWUwLTg3ZmUtMDAxNDRmZWFiNDlh
3561,37b17c2-4b64-11e0-89d8-00144feab49a,Trump,MzdiMTdjMi00YjY0LTExZTAtODlkOC0wMDE0NGZlYWI0OWE.
3563,2ab8c5a8-45e1-11e0-acd8-00144feab49a,Trump,MmFiOGM1YTgtNDVlMS0xMWUwLWFjZDgtMDAxNDRmZWFiNDlh
3564,569cc49e-456e-11e0-bc94-00144feab49a,Trump,NTY5Y2M0OWUtNDU2ZS0xMWUwLWJjOTQtMDAxNDRmZWFiNDlh
3565,d56d319c-434c-11e0-aef2-00144feabdc0,Trump,ZDU2ZDMxOWMtNDM0Yy0xMWUwLWFlZjItMDAxNDRmZWFiZGMw
3566,7733a07c-42af-11e0-8b34-00144feabdc0,Trump,NzczM2EwN2MtNDJhZi0xMWUwLThiMzQtMDAxNDRmZWFiZGMw
3567,3abd5aa-42b4-11e0-8b34-00144feabdc0,Trump,M2FiZDVhYS00MmI0LTExZTAtOGIzNC0wMDE0NGZlYWJkYzA.
3569,9fe65afc-6626-11df-9cfd-00144feab49a,Trump,OWZlNjVhZmMtNjYyNi0xMWRmLTljZmQtMDAxNDRmZWFiNDlh
3571,d2b5cca-34b5-11e0-9ebc-00144feabdc0,Trump,ZDJiNWNjYS0zNGI1LTExZTAtOWViYy0wMDE0NGZlYWJkYzA.
3572,3027b618-3563-11e0-aa6c-00144feabdc0,Trump,MzAyN2I2MTgtMzU2My0xMWUwLWFhNmMtMDAxNDRmZWFiZGMw
3573,47342b78-3097-11e0-9de3-00144feabdc0,Trump,NDczNDJiNzgtMzA5Ny0xMWUwLTlkZTMtMDAxNDRmZWFiZGMw
3574,8a6dfda0-2f1c-11e0-88ec-00144feabdc0,Trump,OGE2ZGZkYTAtMmYxYy0xMWUwLTg4ZWMtMDAxNDRmZWFiZGMw
3575,78ed67e6-2f1c-11e0-88ec-00144feabdc0,Trump,NzhlZDY3ZTYtMmYxYy0xMWUwLTg4ZWMtMDAxNDRmZWFiZGMw
3576,633bb93a-2fe3-11e0-a7c6-00144feabdc0,Trump,NjMzYmI5M2EtMmZlMy0xMWUwLWE3YzYtMDAxNDRmZWFiZGMw
3577,d4b4214e-2fcd-11e0-91f8-00144feabdc0,Trump,ZDRiNDIxNGUtMmZjZC0xMWUwLTkxZjgtMDAxNDRmZWFiZGMw
3579,011a79e4-2edf-11e0-9877-00144feabdc0,Trump,MDExYTc5ZTQtMmVkZi0xMWUwLTk4NzctMDAxNDRmZWFiZGMw
3582,1af3805c-2a63-11e0-804a-00144feab49a,Trump,MWFmMzgwNWMtMmE2My0xMWUwLTgwNGEtMDAxNDRmZWFiNDlh
3583,a913d35c-29bc-11e0-bb9b-00144feab49a,Trump,YTkxM2QzNWMtMjliYy0xMWUwLWJiOWItMDAxNDRmZWFiNDlh
3584,3ea47d6c-2969-11e0-ab2f-00144feab49a,Trump,M2VhNDdkNmMtMjk2OS0xMWUwLWFiMmYtMDAxNDRmZWFiNDlh
3585,92eb1416-24e2-11e0-895d-00144feab49a,Trump,OTJlYjE0MTYtMjRlMi0xMWUwLTg5NWQtMDAxNDRmZWFiNDlh
3587,52216538-2321-11e0-b6a3-00144feab49a,Trump,NTIyMTY1MzgtMjMyMS0xMWUwLWI2YTMtMDAxNDRmZWFiNDlh
3588,7e875270-1e1e-11e0-bab6-00144feab49a,Trump,N2U4NzUyNzAtMWUxZS0xMWUwLWJhYjYtMDAxNDRmZWFiNDlh
3589,680e8a74-1ac0-11e0-b100-00144feab49a,Trump,NjgwZThhNzQtMWFjMC0xMWUwLWIxMDAtMDAxNDRmZWFiNDlh
3590,15856802-0ce9-11e0-ace7-00144feabdc0,Trump,MTU4NTY4MDItMGNlOS0xMWUwLWFjZTctMDAxNDRmZWFiZGMw
3591,b99cea72-0939-11e0-ada6-00144feabdc0,Trump,Yjk5Y2VhNzItMDkzOS0xMWUwLWFkYTYtMDAxNDRmZWFiZGMw
3592,7d4d4f16-08f4-11e0-9e7a-00144feabdc0,Trump,N2Q0ZDRmMTYtMDhmNC0xMWUwLTllN2EtMDAxNDRmZWFiZGMw
3593,6ba2a602-07ce-11e0-8138-00144feabdc0,Trump,NmJhMmE2MDItMDdjZS0xMWUwLTgxMzgtMDAxNDRmZWFiZGMw
3595,ddcc572a-0650-11e0-976b-00144feabdc0,Trump,ZGRjYzU3MmEtMDY1MC0xMWUwLTk3NmItMDAxNDRmZWFiZGMw
3596,97a5abf2-03b7-11e0-8c3f-00144feabdc0,Trump,OTdhNWFiZjItMDNiNy0xMWUwLThjM2YtMDAxNDRmZWFiZGMw
3597,1e7fcfa6-fe07-11df-853b-00144feab49a,Trump,MWU3ZmNmYTYtZmUwNy0xMWRmLTg1M2ItMDAxNDRmZWFiNDlh
3598,84f0b29c-fe60-11df-845b-00144feab49a,Trump,ODRmMGIyOWMtZmU2MC0xMWRmLTg0NWItMDAxNDRmZWFiNDlh
3599,6bfb59f8-fe61-11df-845b-00144feab49a,Trump,NmJmYjU5ZjgtZmU2MS0xMWRmLTg0NWItMDAxNDRmZWFiNDlh
3600,39545196-ff13-11df-956b-00144feab49a,Trump,Mzk1NDUxOTYtZmYxMy0xMWRmLTk1NmItMDAxNDRmZWFiNDlh
3601,9b075f82-fcc0-11df-bfdd-00144feab49a,Trump,OWIwNzVmODItZmNjMC0xMWRmLWJmZGQtMDAxNDRmZWFiNDlh
3602,ddf7ac1c-fbf2-11df-b7e9-00144feab49a,Trump,ZGRmN2FjMWMtZmJmMi0xMWRmLWI3ZTktMDAxNDRmZWFiNDlh
3603,0668097a-fbc7-11df-b79a-00144feab49a,Trump,MDY2ODA5N2EtZmJjNy0xMWRmLWI3OWEtMDAxNDRmZWFiNDlh
3604,78fe1e9c-f98e-11df-9e29-00144feab49a,Trump,NzhmZTFlOWMtZjk4ZS0xMWRmLTllMjktMDAxNDRmZWFiNDlh
3606,a06dacc-f667-11df-846a-00144feab49a,Trump,YTA2ZGFjYy1mNjY3LTExZGYtODQ2YS0wMDE0NGZlYWI0OWE.
3607,75dddbec-f59e-11df-99d6-00144feab49a,Trump,NzVkZGRiZWMtZjU5ZS0xMWRmLTk5ZDYtMDAxNDRmZWFiNDlh
3608,214f34fe-f0ad-11df-8cc5-00144feab49a,Trump,MjE0ZjM0ZmUtZjBhZC0xMWRmLThjYzUtMDAxNDRmZWFiNDlh
3610,81dded10-f0e4-11df-bf4b-00144feab49a,Trump,ODFkZGVkMTAtZjBlNC0xMWRmLWJmNGItMDAxNDRmZWFiNDlh
3611,b9b8597e-f02a-11df-88db-00144feab49a,Trump,YjliODU5N2UtZjAyYS0xMWRmLTg4ZGItMDAxNDRmZWFiNDlh
3612,d0724bec-f017-11df-88db-00144feab49a,Trump,ZDA3MjRiZWMtZjAxNy0xMWRmLTg4ZGItMDAxNDRmZWFiNDlh
3613,4cf60cf2-ed17-11df-8cc9-00144feab49a,Trump,NGNmNjBjZjItZWQxNy0xMWRmLThjYzktMDAxNDRmZWFiNDlh
3614,77b9a9e6-ed01-11df-9912-00144feab49a,Trump,NzdiOWE5ZTYtZWQwMS0xMWRmLTk5MTItMDAxNDRmZWFiNDlh
3615,192c0400-ecf2-11df-9912-00144feab49a,Trump,MTkyYzA0MDAtZWNmMi0xMWRmLTk5MTItMDAxNDRmZWFiNDlh
3617,a7e87580-e84b-11df-8995-00144feab49a,Trump,YTdlODc1ODAtZTg0Yi0xMWRmLTg5OTUtMDAxNDRmZWFiNDlh
3618,035a2bc6-e6c0-11df-99b3-00144feab49a,Trump,MDM1YTJiYzYtZTZjMC0xMWRmLTk5YjMtMDAxNDRmZWFiNDlh
3619,9de793b8-e6b1-11df-99b3-00144feab49a,Trump,OWRlNzkzYjgtZTZiMS0xMWRmLTk5YjMtMDAxNDRmZWFiNDlh
3620,3e3ab93e-e3a2-33ec-88bb-f8f3b7674d2,Trump,M2UzYWI5M2UtZTNhMi0zM2VjLTg4YmItZjhmM2I3Njc0ZDI.
3621,0a1ee78a-dbf3-11df-af09-00144feabdc0,Trump,MGExZWU3OGEtZGJmMy0xMWRmLWFmMDktMDAxNDRmZWFiZGMw
3622,627f4d24-de06-11df-88cc-00144feabdc0,Trump,NjI3ZjRkMjQtZGUwNi0xMWRmLTg4Y2MtMDAxNDRmZWFiZGMw
3623,0220760-dc87-11df-a0b9-00144feabdc0,Trump,MDIyMDc2MC1kYzg3LTExZGYtYTBiOS0wMDE0NGZlYWJkYzA.
3624,bd5a014e-d898-11df-8e05-00144feabdc0,Trump,YmQ1YTAxNGUtZDg5OC0xMWRmLThlMDUtMDAxNDRmZWFiZGMw
3625,1f341d40-d7e1-11df-b044-00144feabdc0,Trump,MWYzNDFkNDAtZDdlMS0xMWRmLWIwNDQtMDAxNDRmZWFiZGMw
3627,411dccd4-d17a-11df-96d1-00144feabdc0,Trump,NDExZGNjZDQtZDE3YS0xMWRmLTk2ZDEtMDAxNDRmZWFiZGMw
3628,be998fa6-d16e-11df-96d1-00144feabdc0,Trump,YmU5OThmYTYtZDE2ZS0xMWRmLTk2ZDEtMDAxNDRmZWFiZGMw
3629,4192a9d8-cf3f-11df-9be2-00144feab49a,Trump,NDE5MmE5ZDgtY2YzZi0xMWRmLTliZTItMDAxNDRmZWFiNDlh
3630,6e1d513a-cf0b-11df-9be2-00144feab49a,Trump,NmUxZDUxM2EtY2YwYi0xMWRmLTliZTItMDAxNDRmZWFiNDlh
3631,37e4ca0e-cd89-11df-9c82-00144feab49a,Trump,MzdlNGNhMGUtY2Q4OS0xMWRmLTljODItMDAxNDRmZWFiNDlh
3632,afbaa850-cce9-11df-9bf0-00144feab49a,Trump,YWZiYWE4NTAtY2NlOS0xMWRmLTliZjAtMDAxNDRmZWFiNDlh
3633,2448b03a-cd77-11df-9c82-00144feab49a,Trump,MjQ0OGIwM2EtY2Q3Ny0xMWRmLTljODItMDAxNDRmZWFiNDlh
3634,a9ad8dac-cbfd-11df-bd28-00144feab49a,Trump,YTlhZDhkYWMtY2JmZC0xMWRmLWJkMjgtMDAxNDRmZWFiNDlh
3635,d516f2ee-ca27-11df-87b8-00144feab49a,Trump,ZDUxNmYyZWUtY2EyNy0xMWRmLTg3YjgtMDAxNDRmZWFiNDlh
3636,1018d850-c4fe-11df-9134-00144feab49a,Trump,MTAxOGQ4NTAtYzRmZS0xMWRmLTkxMzQtMDAxNDRmZWFiNDlh
3638,0ef35cc-c06a-11df-8a81-00144feab49a,Trump,MGVmMzVjYy1jMDZhLTExZGYtOGE4MS0wMDE0NGZlYWI0OWE.
3639,121122dc-c1ea-11df-9d90-00144feab49a,Trump,MTIxMTIyZGMtYzFlYS0xMWRmLTlkOTAtMDAxNDRmZWFiNDlh
3640,7910c4f6-c1ea-11df-9d90-00144feab49a,Trump,NzkxMGM0ZjYtYzFlYS0xMWRmLTlkOTAtMDAxNDRmZWFiNDlh
3641,8ef1a4a4-c026-11df-b77d-00144feab49a,Trump,OGVmMWE0YTQtYzAyNi0xMWRmLWI3N2QtMDAxNDRmZWFiNDlh
3642,7ddbc1ba-bf48-11df-a789-00144feab49a,Trump,N2RkYmMxYmEtYmY0OC0xMWRmLWE3ODktMDAxNDRmZWFiNDlh
3643,2961a26-bd36-11df-954b-00144feab49a,Trump,Mjk2MWEyNi1iZDM2LTExZGYtOTU0Yi0wMDE0NGZlYWI0OWE.
3644,170d8154-bd0d-11df-954b-00144feab49a,Trump,MTcwZDgxNTQtYmQwZC0xMWRmLTk1NGItMDAxNDRmZWFiNDlh
3645,5e95cd40-bc51-11df-8c02-00144feab49a,Trump,NWU5NWNkNDAtYmM1MS0xMWRmLThjMDItMDAxNDRmZWFiNDlh
3646,4cbcf974-bd0d-11df-954b-00144feab49a,Trump,NGNiY2Y5NzQtYmQwZC0xMWRmLTk1NGItMDAxNDRmZWFiNDlh
3647,f1db3594-bc39-11df-8c02-00144feab49a,Trump,ZjFkYjM1OTQtYmMzOS0xMWRmLThjMDItMDAxNDRmZWFiNDlh
3648,a99c7722-bb74-11df-a136-00144feab49a,Trump,YTk5Yzc3MjItYmI3NC0xMWRmLWExMzYtMDAxNDRmZWFiNDlh
3649,9ce332a8-baae-11df-b73d-00144feab49a,Trump,OWNlMzMyYTgtYmFhZS0xMWRmLWI3M2QtMDAxNDRmZWFiNDlh
3650,814ead59-3552-3a13-a14d-3be79e118dbd,Trump,ODE0ZWFkNTktMzU1Mi0zYTEzLWExNGQtM2JlNzllMTE4ZGJk
3651,4cca4f70-b7c2-11df-8ef6-00144feabdc0,Trump,NGNjYTRmNzAtYjdjMi0xMWRmLThlZjYtMDAxNDRmZWFiZGMw
3652,9660d020-b7a2-11df-8ef6-00144feabdc0,Trump,OTY2MGQwMjAtYjdhMi0xMWRmLThlZjYtMDAxNDRmZWFiZGMw
3653,8591b9a2-b785-11df-8ef6-00144feabdc0,Trump,ODU5MWI5YTItYjc4NS0xMWRmLThlZjYtMDAxNDRmZWFiZGMw
3654,98dbc-b6d0-11df-b3dd-00144feabdc0,Trump,OThkYmMtYjZkMC0xMWRmLWIzZGQtMDAxNDRmZWFiZGMw
3655,f54583a7-11e8-326f-a4f2-34b32d21277d,Trump,ZjU0NTgzYTctMTFlOC0zMjZmLWE0ZjItMzRiMzJkMjEyNzdk
3656,be11dc80-aee8-11df-8e45-00144feabdc0,Trump,YmUxMWRjODAtYWVlOC0xMWRmLThlNDUtMDAxNDRmZWFiZGMw
3657,184c3562-aebf-11df-9f31-00144feabdc0,Trump,MTg0YzM1NjItYWViZi0xMWRmLTlmMzEtMDAxNDRmZWFiZGMw
3658,162453f4-ae3e-11df-bb55-00144feabdc0,Trump,MTYyNDUzZjQtYWUzZS0xMWRmLWJiNTUtMDAxNDRmZWFiZGMw
3661,f0bf8e02-adf3-11df-bb55-00144feabdc0,Trump,ZjBiZjhlMDItYWRmMy0xMWRmLWJiNTUtMDAxNDRmZWFiZGMw
3662,73ac3a88-ad11-11df-a85a-00144feabdc0,Trump,NzNhYzNhODgtYWQxMS0xMWRmLWE4NWEtMDAxNDRmZWFiZGMw
3663,95fe896c-aca1-11df-8582-00144feabdc0,Trump,OTVmZTg5NmMtYWNhMS0xMWRmLTg1ODItMDAxNDRmZWFiZGMw
3664,dc269e98-aa08-11df-8eb1-00144feabdc0,Trump,ZGMyNjllOTgtYWEwOC0xMWRmLThlYjEtMDAxNDRmZWFiZGMw
3666,35e3c6ae-a4a5-11df-8c9f-00144feabdc0,Trump,MzVlM2M2YWUtYTRhNS0xMWRmLThjOWYtMDAxNDRmZWFiZGMw
3668,bb2e692e-96a2-11df-9caa-00144feab49a,Trump,YmIyZTY5MmUtOTZhMi0xMWRmLTljYWEtMDAxNDRmZWFiNDlh
3669,89730518-954c-11df-b2e1-00144feab49a,Trump,ODk3MzA1MTgtOTU0Yy0xMWRmLWIyZTEtMDAxNDRmZWFiNDlh
3672,38eef9d6-9389-11df-bb9a-00144feab49a,Trump,MzhlZWY5ZDYtOTM4OS0xMWRmLWJiOWEtMDAxNDRmZWFiNDlh
3673,03cfc16-9293-11df-9142-00144feab49a,Trump,MDNjZmMxNi05MjkzLTExZGYtOTE0Mi0wMDE0NGZlYWI0OWE.
3675,5554fda0-8fb0-11df-8df0-00144feab49a,Trump,NTU1NGZkYTAtOGZiMC0xMWRmLThkZjAtMDAxNDRmZWFiNDlh
3676,0d1b3d54-9061-11df-ad26-00144feab49a,Trump,MGQxYjNkNTQtOTA2MS0xMWRmLWFkMjYtMDAxNDRmZWFiNDlh
3677,90a79056-9024-11df-ad26-00144feab49a,Trump,OTBhNzkwNTYtOTAyNC0xMWRmLWFkMjYtMDAxNDRmZWFiNDlh
3678,93d81c9a-9057-11df-ad26-00144feab49a,Trump,OTNkODFjOWEtOTA1Ny0xMWRmLWFkMjYtMDAxNDRmZWFiNDlh
3679,df9227fa-8f05-11df-a4de-00144feab49a,Trump,ZGY5MjI3ZmEtOGYwNS0xMWRmLWE0ZGUtMDAxNDRmZWFiNDlh
3681,f44055ce-8dc9-11df-9153-00144feab49a,Trump,ZjQ0MDU1Y2UtOGRjOS0xMWRmLTkxNTMtMDAxNDRmZWFiNDlh
3682,4b4bc144-8930-11df-8ecd-00144feab49a,Trump,NGI0YmMxNDQtODkzMC0xMWRmLThlY2QtMDAxNDRmZWFiNDlh
3683,d90f66a4-84ec-11df-adfa-00144feabdc0,Trump,ZDkwZjY2YTQtODRlYy0xMWRmLWFkZmEtMDAxNDRmZWFiZGMw
3684,9fede41e-82cf-11df-b7ad-00144feabdc0,Trump,OWZlZGU0MWUtODJjZi0xMWRmLWI3YWQtMDAxNDRmZWFiZGMw
3685,357b1e10-7fe8-11df-91b4-00144feabdc0,Trump,MzU3YjFlMTAtN2ZlOC0xMWRmLTkxYjQtMDAxNDRmZWFiZGMw
3686,9d8e737a-7fdf-11df-91b4-00144feabdc0,Trump,OWQ4ZTczN2EtN2ZkZi0xMWRmLTkxYjQtMDAxNDRmZWFiZGMw
3687,4f6b1bca-7f6d-11df-9973-00144feabdc0,Trump,NGY2YjFiY2EtN2Y2ZC0xMWRmLTk5NzMtMDAxNDRmZWFiZGMw
3688,15e5e7c-7c52-11df-8b74-00144feabdc0,Trump,MTVlNWU3Yy03YzUyLTExZGYtOGI3NC0wMDE0NGZlYWJkYzA.
3689,f9e98dfc-6ffa-11df-8698-00144feabdc0,Trump,ZjllOThkZmMtNmZmYS0xMWRmLTg2OTgtMDAxNDRmZWFiZGMw
3690,0204c40-6ff9-11df-8698-00144feabdc0,Trump,MDIwNGM0MC02ZmY5LTExZGYtODY5OC0wMDE0NGZlYWJkYzA.
3691,4f13c22-6e05-11df-ab79-00144feabdc0,Trump,NGYxM2MyMi02ZTA1LTExZGYtYWI3OS0wMDE0NGZlYWJkYzA.
3692,8519dd90-69e4-11df-a978-00144feab49a,Trump,ODUxOWRkOTAtNjllNC0xMWRmLWE5NzgtMDAxNDRmZWFiNDlh
3693,4e7a4402-6a05-11df-a978-00144feab49a,Trump,NGU3YTQ0MDItNmEwNS0xMWRmLWE5NzgtMDAxNDRmZWFiNDlh
3694,721285b0-6950-11df-8ae3-00144feab49a,Trump,NzIxMjg1YjAtNjk1MC0xMWRmLThhZTMtMDAxNDRmZWFiNDlh
3695,ba23f4ce-68b5-11df-96f1-00144feab49a,Trump,YmEyM2Y0Y2UtNjhiNS0xMWRmLTk2ZjEtMDAxNDRmZWFiNDlh
3696,4d554998-668e-11df-aeb1-00144feab49a,Trump,NGQ1NTQ5OTgtNjY4ZS0xMWRmLWFlYjEtMDAxNDRmZWFiNDlh
3697,55429698-611a-11df-9bf0-00144feab49a,Trump,NTU0Mjk2OTgtNjExYS0xMWRmLTliZjAtMDAxNDRmZWFiNDlh
3698,50fb959c-611c-11df-9bf0-00144feab49a,Trump,NTBmYjk1OWMtNjExYy0xMWRmLTliZjAtMDAxNDRmZWFiNDlh
3699,1a7114f2-5f9b-11df-a670-00144feab49a,Trump,MWE3MTE0ZjItNWY5Yi0xMWRmLWE2NzAtMDAxNDRmZWFiNDlh
3701,d8e2371a-5df0-11df-8153-00144feab49a,Trump,ZDhlMjM3MWEtNWRmMC0xMWRmLTgxNTMtMDAxNDRmZWFiNDlh
3702,fed20718-5943-11df-adc3-00144feab49a,Trump,ZmVkMjA3MTgtNTk0My0xMWRmLWFkYzMtMDAxNDRmZWFiNDlh
3703,745b2c2-593e-11df-adc3-00144feab49a,Trump,NzQ1YjJjMi01OTNlLTExZGYtYWRjMy0wMDE0NGZlYWI0OWE.
3704,5ed013ec-6cee-324b-8715-9d78ff7d4cfa,Trump,NWVkMDEzZWMtNmNlZS0zMjRiLTg3MTUtOWQ3OGZmN2Q0Y2Zh
3705,1f747195-c274-3338-b969-1cd32633303a,Trump,MWY3NDcxOTUtYzI3NC0zMzM4LWI5NjktMWNkMzI2MzMzMDNh
3706,5d89c89e-5616-11df-b835-00144feab49a,Trump,NWQ4OWM4OWUtNTYxNi0xMWRmLWI4MzUtMDAxNDRmZWFiNDlh
3707,b93b5e90-5482-11df-8bef-00144feab49a,Trump,YjkzYjVlOTAtNTQ4Mi0xMWRmLThiZWYtMDAxNDRmZWFiNDlh
3708,b35c34d0-52c1-11df-a192-00144feab49a,Trump,YjM1YzM0ZDAtNTJjMS0xMWRmLWExOTItMDAxNDRmZWFiNDlh
3709,d98bd654-522d-11df-8b09-00144feab49a,Trump,ZDk4YmQ2NTQtNTIyZC0xMWRmLThiMDktMDAxNDRmZWFiNDlh
3710,0bfa6e80-b57c-3359-ba00-5bc0faf65007,Trump,MGJmYTZlODAtYjU3Yy0zMzU5LWJhMDAtNWJjMGZhZjY1MDA3
3711,32318d3e-4c3f-11df-8fe1-00144feab49a,Trump,MzIzMThkM2UtNGMzZi0xMWRmLThmZTEtMDAxNDRmZWFiNDlh
3713,93e5764-4be5-11df-a217-00144feab49a,Trump,OTNlNTc2NC00YmU1LTExZGYtYTIxNy0wMDE0NGZlYWI0OWE.
3714,4194eb5e-4be0-11df-a217-00144feab49a,Trump,NDE5NGViNWUtNGJlMC0xMWRmLWEyMTctMDAxNDRmZWFiNDlh
3715,51597374-48c1-11df-8af4-00144feab49a,Trump,NTE1OTczNzQtNDhjMS0xMWRmLThhZjQtMDAxNDRmZWFiNDlh
3716,1098aa70-47eb-11df-b998-00144feab49a,Trump,MTA5OGFhNzAtNDdlYi0xMWRmLWI5OTgtMDAxNDRmZWFiNDlh
3717,f28b6e-435a-11df-833f-00144feab49a,Trump,ZjI4YjZlLTQzNWEtMTFkZi04MzNmLTAwMTQ0ZmVhYjQ5YQ..
3718,40b8b082-439b-11df-b474-00144feab49a,Trump,NDBiOGIwODItNDM5Yi0xMWRmLWI0NzQtMDAxNDRmZWFiNDlh
3719,9e2fdc98-43fc-11df-9235-00144feab49a,Trump,OWUyZmRjOTgtNDNmYy0xMWRmLTkyMzUtMDAxNDRmZWFiNDlh
3722,be1a9f9e-41d5-11df-865a-00144feabdc0,Trump,YmUxYTlmOWUtNDFkNS0xMWRmLTg2NWEtMDAxNDRmZWFiZGMw
3723,fb430318-3ff3-11df-8d23-00144feabdc0,Trump,ZmI0MzAzMTgtM2ZmMy0xMWRmLThkMjMtMDAxNDRmZWFiZGMw
3724,0cfb00c-3e8e-11df-a706-00144feabdc0,Trump,MGNmYjAwYy0zZThlLTExZGYtYTcwNi0wMDE0NGZlYWJkYzA.
3725,95112368-3e77-11df-a706-00144feabdc0,Trump,OTUxMTIzNjgtM2U3Ny0xMWRmLWE3MDYtMDAxNDRmZWFiZGMw
3726,13bc7282-3b51-11df-b622-00144feabdc0,Trump,MTNiYzcyODItM2I1MS0xMWRmLWI2MjItMDAxNDRmZWFiZGMw
3727,49ebe078-3b5f-11df-b622-00144feabdc0,Trump,NDllYmUwNzgtM2I1Zi0xMWRmLWI2MjItMDAxNDRmZWFiZGMw
3728,26c5382a-382f-11df-8420-00144feabdc0,Trump,MjZjNTM4MmEtMzgyZi0xMWRmLTg0MjAtMDAxNDRmZWFiZGMw
3729,88d32dd4-33f1-11df-8ebf-00144feabdc0,Trump,ODhkMzJkZDQtMzNmMS0xMWRmLThlYmYtMDAxNDRmZWFiZGMw
3730,30dfd0d2-32de-11df-bf5f-00144feabdc0,Trump,MzBkZmQwZDItMzJkZS0xMWRmLWJmNWYtMDAxNDRmZWFiZGMw
3731,288d717e-321a-11df-b4e2-00144feabdc0,Trump,Mjg4ZDcxN2UtMzIxYS0xMWRmLWI0ZTItMDAxNDRmZWFiZGMw
3732,a877495a-31f2-11df-a8d1-00144feabdc0,Trump,YTg3NzQ5NWEtMzFmMi0xMWRmLWE4ZDEtMDAxNDRmZWFiZGMw
3733,1e5450d2-2be5-11df-8033-00144feabdc0,Trump,MWU1NDUwZDItMmJlNS0xMWRmLTgwMzMtMDAxNDRmZWFiZGMw
3734,1892611a-2cef-11df-8025-00144feabdc0,Trump,MTg5MjYxMWEtMmNlZi0xMWRmLTgwMjUtMDAxNDRmZWFiZGMw
3735,1c4c780e-2ba5-11df-a5c7-00144feabdc0,Trump,MWM0Yzc4MGUtMmJhNS0xMWRmLWE1YzctMDAxNDRmZWFiZGMw
3736,d8a8c09a-27de-11df-9598-00144feabdc0,Trump,ZDhhOGMwOWEtMjdkZS0xMWRmLTk1OTgtMDAxNDRmZWFiZGMw
3737,493568d8-2639-11df-aff3-00144feabdc0,Trump,NDkzNTY4ZDgtMjYzOS0xMWRmLWFmZjMtMDAxNDRmZWFiZGMw
3738,2cacfbd0-2310-11df-a25f-00144feab49a,Trump,MmNhY2ZiZDAtMjMxMC0xMWRmLWEyNWYtMDAxNDRmZWFiNDlh
3739,18080822-2221-11df-9a72-00144feab49a,Trump,MTgwODA4MjItMjIyMS0xMWRmLTlhNzItMDAxNDRmZWFiNDlh
3740,69382e60-210f-11df-a6b2-00144feab49a,Trump,NjkzODJlNjAtMjEwZi0xMWRmLWE2YjItMDAxNDRmZWFiNDlh
3741,00b66f3a-1d92-11df-a893-00144feab49a,Trump,MDBiNjZmM2EtMWQ5Mi0xMWRmLWE4OTMtMDAxNDRmZWFiNDlh
3742,2628a70a-1d70-11df-a893-00144feab49a,Trump,MjYyOGE3MGEtMWQ3MC0xMWRmLWE4OTMtMDAxNDRmZWFiNDlh
